transaction_id,date,store_id,sku,product,quantity,unit_price,amount,tax,payment_method
TXN-000081,2026-03-03,S05,SKU-1004,Graphic Tee,1,22.00,22.00,1.59,card
TXN-000082,2026-03-03,S02,SKU-1003,Ball Cap,4,18.50,74.00,5.36,card
TXN-000083,2026-03-03,S02,SKU-1009,Hiking Boots,1,89.99,89.99,6.52,card
TXN-000084,2026-03-03,S01,SKU-1010,Down Vest,1,74.50,74.50,5.40,card
TXN-000085,2026-03-03,S01,SKU-1003,Ball Cap,5,18.50,92.50,6.71,card
TXN-000086,2026-03-03,S05,SKU-1005,Insulated Tumbler,1,27.99,27.99,2.03,card
TXN-000087,2026-03-03,S03,SKU-1006,Trekking Poles,5,34.99,174.95,12.68,cash
TXN-000088,2026-03-03,S04,SKU-1002,Water Bottle 24oz,1,12.99,12.99,0.94,card
TXN-000089,2026-03-03,S01,SKU-1005,Insulated Tumbler,5,27.99,139.95,10.15,card
TXN-000090,2026-03-03,S01,SKU-1002,Water Bottle 24oz,1,12.99,12.99,0.94,card
TXN-000091,2026-03-03,S05,SKU-1005,Insulated Tumbler,6,27.99,167.94,12.18,online
TXN-000092,2026-03-03,S01,SKU-1014,Carabiner 4pk,6,9.99,59.94,4.35,online
TXN-000093,2026-03-03,S04,SKU-1012,Sleeping Bag,2,79.99,159.98,11.60,card
TXN-000094,2026-03-03,S02,SKU-1009,Hiking Boots,2,89.99,179.98,13.05,online
TXN-000095,2026-03-03,S03,SKU-1003,Ball Cap,3,18.50,55.50,4.02,online
TXN-000096,2026-03-03,S03,SKU-1012,Sleeping Bag,3,79.99,239.97,17.40,cash
TXN-000097,2026-03-03,S05,SKU-1005,Insulated Tumbler,1,27.99,27.99,2.03,cash
TXN-000098,2026-03-03,S04,SKU-1005,Insulated Tumbler,4,27.99,111.96,8.12,card
TXN-000099,2026-03-03,S02,SKU-1007,Daypack 18L,3,44.99,134.97,9.79,card
TXN-000100,2026-03-03,S02,SKU-1006,Trekking Poles,4,34.99,139.96,10.15,online
TXN-000101,2026-03-03,S02,SKU-1015,Trail Mix 1lb,4,7.49,29.96,2.17,online
TXN-000102,2026-03-03,S02,SKU-1012,Sleeping Bag,4,79.99,319.96,23.20,online
TXN-000103,2026-03-03,S03,SKU-1011,Camp Stove,4,49.99,199.96,14.50,online
TXN-000104,2026-03-03,S02,SKU-1008,Rain Jacket,3,59.99,179.97,13.05,cash
TXN-000105,2026-03-03,S03,SKU-1002,Water Bottle 24oz,4,12.99,51.96,3.77,online
TXN-000106,2026-03-03,S01,SKU-1002,Water Bottle 24oz,4,12.99,51.96,3.77,card
TXN-000107,2026-03-03,S02,SKU-1007,Daypack 18L,1,44.99,44.99,3.26,card
TXN-000108,2026-03-03,S04,SKU-1012,Sleeping Bag,2,79.99,159.98,11.60,cash
TXN-000109,2026-03-03,S02,SKU-1007,Daypack 18L,6,44.99,269.94,19.57,cash
TXN-000110,2026-03-03,S05,SKU-1003,Ball Cap,3,18.50,55.50,4.02,card
TXN-000111,2026-03-03,S03,SKU-1008,Rain Jacket,5,59.99,299.95,21.75,card
TXN-000112,2026-03-03,S05,SKU-1010,Down Vest,5,74.50,372.50,27.01,card
TXN-000113,2026-03-03,S01,SKU-1011,Camp Stove,3,49.99,149.97,10.87,cash
TXN-000114,2026-03-03,S01,SKU-1015,Trail Mix 1lb,3,7.49,22.47,1.63,cash
TXN-000115,2026-03-03,S01,SKU-1008,Rain Jacket,2,59.99,119.98,8.70,cash
TXN-000116,2026-03-03,S01,SKU-1001,Trail Runner Socks,1,6.99,6.99,0.51,card
TXN-000117,2026-03-03,S02,SKU-1002,Water Bottle 24oz,4,12.99,51.96,3.77,cash
TXN-000118,2026-03-03,S04,SKU-1001,Trail Runner Socks,4,6.99,27.96,2.03,card
TXN-000119,2026-03-03,S02,SKU-1008,Rain Jacket,6,59.99,359.94,26.10,online
TXN-000120,2026-03-03,S02,SKU-1007,Daypack 18L,1,44.99,44.99,3.26,online
TXN-000121,2026-03-03,S02,SKU-1006,Trekking Poles,2,34.99,69.98,5.07,card
TXN-000122,2026-03-03,S02,SKU-1008,Rain Jacket,1,59.99,59.99,4.35,card
TXN-000123,2026-03-03,S02,SKU-1003,Ball Cap,2,18.50,37.00,2.68,online
TXN-000124,2026-03-03,S01,SKU-1015,Trail Mix 1lb,5,7.49,37.45,2.72,cash
